relative_us,key,report_id,sensor_value,travel_units,firmware_mm,calibration_status,payload_hex
34023716,W,0,319,167,1.67,255,a0 10 00 1a 01 3f 00 a7 02 01 ff 00 07 07 01 55 26 cf 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34037713,W,0,371,183,1.83,255,a0 10 00 1a 01 73 00 b7 08 01 ff 00 07 07 01 55 26 33 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34051698,W,0,383,185,1.85,255,a0 10 00 1a 01 7f 00 b9 00 01 ff 00 07 07 01 55 26 0f 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34111701,W,0,389,187,1.87,255,a0 10 00 1a 01 85 00 bb 02 01 ff 00 07 07 01 55 25 fd 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34126696,W,0,433,199,1.99,255,a0 10 00 1a 01 b1 00 c7 04 01 ff 00 07 07 01 55 25 77 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34141702,W,0,459,205,2.05,255,a0 10 00 1a 01 cb 00 cd 00 01 ff 00 07 07 01 55 25 28 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34501706,W,0,471,208,2.08,255,a0 10 00 1a 01 d7 00 d0 03 01 ff 00 07 07 01 55 25 04 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34516695,W,0,513,218,2.18,255,a0 10 00 1a 02 01 00 da 02 01 ff 00 07 07 01 55 24 85 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34531701,W,0,544,224,2.24,255,a0 10 00 1a 02 20 00 e0 08 01 ff 00 07 07 01 55 24 2a 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34546701,W,0,578,232,2.32,255,a0 10 00 1a 02 42 00 e8 06 01 ff 00 07 07 01 55 23 c3 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34561827,W,0,619,240,2.40,255,a0 10 00 1a 02 6b 00 f0 04 01 ff 00 07 07 01 55 23 47 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34577706,W,0,667,250,2.50,255,a0 10 00 1a 02 9b 00 fa 04 01 ff 00 07 07 01 55 22 b6 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34591705,W,0,714,256,2.56,255,a0 10 00 1a 02 ca 01 00 00 01 ff 00 07 07 01 55 22 29 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34607829,W,0,767,266,2.66,255,a0 10 00 1a 02 ff 01 0a 0a 01 ff 00 07 07 01 55 21 8a 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34622705,W,0,823,274,2.74,255,a0 10 00 1a 03 37 01 12 08 01 ff 00 07 07 01 55 20 df 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34637741,W,0,870,282,2.82,255,a0 10 00 1a 03 66 01 1a 06 01 ff 00 07 07 01 55 20 54 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34666702,W,0,883,283,2.83,255,a0 10 00 1a 03 73 01 1b 08 01 ff 00 07 07 01 55 20 2b 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34726703,W,0,887,283,2.83,255,a0 10 00 1a 03 77 01 1b 07 01 ff 00 07 07 01 55 20 20 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34742700,W,0,949,291,2.91,255,a0 10 00 1a 03 b5 01 23 04 01 ff 00 07 07 01 55 1f 65 0a a4 00 2b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34758701,W,0,1022,301,3.01,255,a0 10 00 1a 03 fe 01 2d 04 01 ff 00 07 07 01 55 1e 89 0a a4 00 2b 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34774701,W,0,1139,309,3.09,255,a0 10 00 1a 04 73 01 35 02 01 ff 00 07 07 01 55 1d 29 0a a4 00 30 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34789701,W,0,1254,319,3.19,255,a0 10 00 1a 04 e6 01 3f 02 01 ff 00 07 07 01 55 1b cd 0a a4 00 30 00 03 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34803702,W,0,1337,327,3.27,255,a0 10 00 1a 05 39 01 47 00 01 ff 00 07 07 01 55 1a d2 0a a4 00 30 00 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
34816700,W,0,1371,331,3.31,255,a0 10 00 1a 05 5b 01 4b 00 01 ff 00 07 07 01 55 1a 6e 0a a4 00 30 00 05 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
35012751,W,0,1424,333,3.33,255,a0 10 00 1a 05 90 01 4d 00 01 ff 00 07 07 01 55 19 cd 0a a4 00 30 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
35028710,W,0,1540,341,3.41,255,a0 10 00 1a 06 04 01 55 00 01 ff 00 07 07 01 55 18 70 0a a4 00 30 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
35896722,W,0,1367,330,3.30,255,a0 10 00 1a 05 57 01 4a 0b ff ff 00 07 07 01 55 1c d3 0a a4 00 4e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
35925846,W,0,641,301,3.01,255,a0 10 00 1a 02 81 01 2d 1d ff ff 00 07 07 01 55 24 23 0a a4 00 51 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
35955716,W,0,311,272,2.72,255,a0 10 00 1a 01 37 01 10 1d ff ff 00 07 07 01 55 27 5b 0a a4 00 51 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
35985720,W,0,161,243,2.43,255,a0 10 00 1a 00 a1 00 f3 1d ff ff 00 07 07 01 55 29 0d 0a a4 00 51 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36016751,W,0,2,0,0.00,255,a0 10 00 1a 00 02 00 00 dd ff ff 00 07 07 01 55 2a 8a 0a a4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36601728,D,0,26,23,0.23,255,a0 10 00 07 00 1a 00 17 4b 01 ff 00 07 03 01 55 2c 03 0b 13 00 16 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36616758,D,0,28,24,0.24,255,a0 10 00 07 00 1c 00 18 49 01 ff 00 07 03 01 55 2b fd 0b 13 00 18 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36631731,D,0,28,25,0.25,255,a0 10 00 07 00 1c 00 19 48 01 ff 00 07 03 01 55 2b fd 0b 13 00 18 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36691743,D,0,33,27,0.27,255,a0 10 00 07 00 21 00 1b 47 01 ff 00 07 03 01 55 2b ed 0b 13 00 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36708733,D,0,120,82,0.82,255,a0 10 00 07 00 78 00 52 02 01 ff 00 07 03 01 55 2a f2 0b 13 00 2a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36723728,D,0,202,124,1.24,255,a0 10 00 07 00 ca 00 7c 04 01 ff 00 07 03 01 55 2a 07 0b 13 00 2a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36736733,D,0,231,136,1.36,255,a0 10 00 07 00 e7 00 88 06 01 ff 00 07 03 01 55 29 b3 0b 13 00 2a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36931732,D,0,199,122,1.22,255,a0 10 00 07 00 c7 00 7a 0e ff ff 00 07 03 01 55 2a 34 0b 13 00 2a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
36946731,D,0,166,106,1.06,255,a0 10 00 07 00 a6 00 6a 00 ff ff 00 07 03 01 55 2a 6d 0b 13 00 2a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
37397859,D,0,242,139,1.39,255,a0 10 00 07 00 f2 00 8b 06 01 ff 00 07 03 01 55 29 93 0b 13 00 2c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
37413858,D,0,362,181,1.81,255,a0 10 00 07 01 6a 00 b5 08 01 ff 00 07 03 01 55 28 38 0b 13 00 2e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
37426731,D,0,388,187,1.87,255,a0 10 00 07 01 84 00 bb 02 01 ff 00 07 03 01 55 27 ee 0b 13 00 2e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
37441743,D,0,390,187,1.87,255,a0 10 00 07 01 86 00 bb 04 01 ff 00 07 03 01 55 27 e8 0b 13 00 2e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
38194871,D,0,585,233,2.33,255,a0 10 00 07 02 49 00 e9 00 01 ff 00 07 03 01 55 25 b6 0b 13 00 48 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
38209871,D,0,996,297,2.97,255,a0 10 00 07 03 e4 01 29 04 01 ff 00 07 03 01 55 21 16 0b 13 00 4f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
38224874,D,0,1148,309,3.09,255,a0 10 00 07 04 7c 01 35 06 01 ff 00 07 03 01 55 1f 61 0b 13 00 4f 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
38236874,D,0,1157,311,3.11,255,a0 10 00 07 04 85 01 37 08 01 ff 00 07 03 01 55 1f 46 0b 13 00 4f 00 02 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
38461751,D,0,1188,313,3.13,255,a0 10 00 07 04 a4 01 39 00 01 ff 00 07 03 01 55 1e ed 0b 13 00 4f 00 11 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
38478746,D,0,1587,341,3.41,255,a0 10 00 07 06 33 01 55 00 01 ff 00 07 03 01 55 1a 6f 0b 13 00 4f 00 12 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
38792891,D,0,1363,330,3.30,255,a0 10 00 07 05 53 01 4a 0b ff ff 00 07 03 01 55 1e 20 0b 13 00 61 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
38820755,D,0,0,0,0.00,255,a0 10 00 07 00 00 00 00 dd ff ff 00 07 03 01 55 2c 51 0b 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41191924,W,0,23,22,0.22,255,a0 10 00 1a 00 17 00 16 16 01 ff 00 07 07 01 55 2a 4a 0a a4 00 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41207917,W,0,97,70,0.70,255,a0 10 00 1a 00 61 00 46 46 01 ff 00 07 07 01 55 29 6d 0a a4 00 27 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41224912,W,0,330,170,1.70,255,a0 10 00 1a 01 4a 00 aa 02 01 ff 00 07 07 01 55 26 ae 0a a4 00 49 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41240909,W,0,1544,341,3.41,255,a0 10 00 1a 06 08 01 55 00 01 ff 00 07 07 01 55 18 63 0a a4 00 95 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41314905,A,0,440,201,2.01,255,a0 10 00 04 01 b8 00 c9 04 01 ff 00 06 09 01 55 28 19 0b 30 00 65 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41329907,A,0,1572,341,3.41,255,a0 10 00 04 06 24 01 55 00 01 ff 00 06 09 01 55 1c 25 0b 30 00 77 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41357901,W,0,1406,333,3.33,255,a0 10 00 1a 05 7e 01 4d 08 ff ff 00 07 07 01 55 1a 03 0a a4 00 95 00 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41371894,W,0,1363,330,3.30,255,a0 10 00 1a 05 53 01 4a 0b ff ff 00 07 07 01 55 23 0e 0a a4 00 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41401898,A,0,1367,330,3.30,255,a0 10 00 04 05 57 01 4a 0b ff ff 00 06 09 01 55 20 e4 0b 30 00 77 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41416892,W,0,59,301,3.01,255,a0 10 00 1a 00 3b 01 2d 1d ff ff 00 07 07 01 55 2a ab 0a a4 00 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41430896,A,0,110,301,3.01,255,a0 10 00 04 00 6e 01 2d 1d ff ff 00 06 09 01 55 2c 4f 0b 30 00 77 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41445909,W,0,0,0,0.00,255,a0 10 00 1a 00 00 00 00 dd ff ff 00 07 07 01 55 2a ac 0a a4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
41460902,A,0,0,0,0.00,255,a0 10 00 04 00 00 00 00 dd ff ff 00 06 09 01 55 2c e3 0b 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
